Date,ID,Tweet
03/12/2020 04:04,1.38E+18,@0071MANPREET Hanji how lucky we are jo sanu ene mahaan politicians mile a \ud83d\ude44\n#FarmersProtest \n#StopHateAgainstFarmers 
04/12/2020 04:04,1.38E+18,We are afraid of this greed and disgrace in so many governments from the beginning that is why we have kept an eye on our farmers and our lands\nBut they do not know\n\nPunjab is not oppressed by the governments. ll\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/sKHXmh6zWq
05/12/2020 04:05,1.38E+18,Been through so much Makes ur trust over people go Fragile..\n\n#FarmersProtest \n#StopHateAgainstFarmers 
06/12/2020 04:05,1.38E+18,#StopHateAgainstFarmers #FarmersProtest #BurnFarmLawsOnHoli #RakeshTikait #Delhi #Haryana #Feku #GoBackModi #GodiMedia #KisanAndolan #Punjab A book \Krishi Kanuno Me Kala Kya\ written by the Senior Advocate Joginder Singh Toor
07/12/2020 04:05,1.38E+18,@ChannSingh083 @jot_sohal4 @navneetkaursoh3 @monajathoul @Gurpreet_pb02_ @__SaNDhU_saab @John_Wick_pb65 @Harpree18078555 @sohi45554321 @Tractor2twitr @Tractor2twitr_ \They tried to divide #FarmersProtest on the lines of \n\u25a0Religion\n\u25a0Punjab and Haryana \n\u25a0small and big farmers\nBut farmers would not crumble until farm laws are repealed!!!\n\n#StopHateAgainstFarmers
08/12/2020 04:06,1.38E+18,Interestingly and perhaps not altogether surprisingly there are some people who disregard the ones who feed them. \n\nInstead they are busy defending the oppressors\u2014the scammers who are after everyone\u2019s food.\n\n#StopHateAgainstFarmers \n#FarmersProtest https://t.co/79hCWceJXy
09/12/2020 04:06,1.38E+18,Showing care when u don't mean it doesn't count nor does it make the hurt u put me through go away..\n#FarmersProtest \n#StopHateAgainstFarmers 
10/12/2020 04:06,1.38E+18,Always give respect \nTo our Indian farmers \nKisaan majdoor ekta zindabaad \n#FarmersProtest \n#StopHateAgainstFarmers https://t.co/sbuA5eLTHQ 
11/12/2020 04:07,1.38E+18,Farmers deserve Respect not hate \n\n#StopHateAgainstFarmers             #FarmersProtest https://t.co/hHsENQez8k 
12/12/2020 04:07,1.38E+18,A nation that destroys its soils destroys itself.\n\n Farmers are the lungs of our nation     REMEMBER it.\n\n#FarmersProtest \n\n#StopHateAgainstFarmers\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#Desh_Ka_Gaddar_RSS\n#GoBackModi https://t.co/3jKyIsc8Kr 
13/12/2020 04:08,1.38E+18,Someone thinking of his chair someone around him\nWhen will Punjab and the future of Punjab be considered?\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/SFDow9eUhI
14/12/2020 04:08,1.38E+18,#StopHateAgainstFarmers #GodiMedia #KisanAndolan #FarmersProtest #FarmLaws_DeathWarrant #FarmersProtest_BharatBandh #GoBackModi #Feku  A book \Krishi Kanuno Me Kala Kya\ written by the Senior Advocate Joginder Singh Toor
15/12/2020 04:08,1.38E+18,Did you know farmers in India continue to live &amp; die in debt while the likes of ambani/adani get richer?! How is that fair?\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/ib8KeXAmTT 
16/12/2020 04:09,1.38E+18,Hate can't divide us and break us ...This thing govt. must understand.\n#FarmersProtest\n#StopHateAgainstFarmers\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#Desh_Ka_Gaddar_RSS\n#GoBackModi https://t.co/2AAr3A0Iiq 
17/12/2020 04:09,1.38E+18,Instead of listening to what the farmers want Bjp govt is trying everything to suppress the voices of the farmers. Why? \n\nWhat is the govt trying to hide?!\n\n#StopHateAgainstFarmers\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#Desh_Ka_Gaddar_RSS\n#GoBackModi \n#FarmersProtest https://t.co/XyaTX8fWP1
18/12/2020 04:09,1.38E+18,@PreetK_Bandesha Great \ud83d\udc4c\ud83c\udffc\ud83d\udc4c\ud83c\udffc\n#FarmersProtest\n#StopHateAgainstFarmers 
19/12/2020 04:10,1.38E+18,We are farmers.. Not a TERRORIST #StopHateAgainstFarmers #FarmersProtest 
20/12/2020 04:10,1.38E+18,National media played very negative role in #FarmersProtest and was lapdog of the government. \n#StopHateAgainstFarmers https://t.co/1MZWhwIMUd 
21/12/2020 04:11,1.38E+18,How could you people HATE such Souls... There Religion is only Hard Work and Feed the Nation... Unbelievable... \nSTOP HATING FARMERS and SUPPORT their AGITATION.\n#StopHateAgainstFarmers #FarmersProtest https://t.co/ZLWeJmEtc1
22/12/2020 04:11,1.38E+18,While farmers have planted seeds of love bjp is busy spreading hate &amp; lies. \n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/tJAfmvbdKu
23/12/2020 04:11,1.38E+18,Stop Targeting our Farmers again and again ...Nation know real enemy of the nation is Godi media who is a paid puppet of the modi..\n#FarmersProtest\n#StopHateAgainstFarmers https://t.co/X5CodIPVER 
24/12/2020 04:12,1.38E+18,Modi is just a sales agent and farmers are standing in his way that is why so much hate towards farmers \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/Q8ZaBSvm5q
25/12/2020 04:12,1.38E+18,Farmers are still protesting \nSupport farmers \n#FarmersProtest \n#StopHateAgainstFarmers https://t.co/4hsvpGJId1 
26/12/2020 04:12,1.38E+18,With this spirit we will win for sure\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/XRYxqvaZQL 
27/12/2020 04:13,1.38E+18,Good morning everyone\nToday hastag \n#StopHateAgainstFarmers\n#FarmersProtest 
28/12/2020 04:13,1.38E+18,A patriot must always be ready to defend his country against his government. That's true patriotism\n\n#FarmersProtest\n\n 02:14:13 
29/12/2020 04:13,1.38E+18,@navneetkaursoh3 Farmers have planted seeds of love whereas bjp continues to spread hate.\n\n#StopHateAgainstFarmers\n#FarmersProtest
30/12/2020 04:14,1.38E+18,Farmers are doing everything they can to provide for their families while they grow food for our families. Don\u2019t you think they deserve our respect? Don\u2019t they deserve a decent living? Why can\u2019t they ask for govt to repeal the farm bills!\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/uKmsqhO0yl 
31/12/2020 04:14,1.38E+18,Sikhs-Hindus-Muslims-Christians\n\nWe are one...We are Brothers \ud83c\udf3e\u2764\ufe0f\n\n#FarmersProtest https://t.co/uJhr0P1DQE 
01/01/2021 04:15,1.38E+18,All religion's are together against #FarmLaws \n\n#FarmersProtest \n#StopHateAgainstFarmers https://t.co/PA13iyBOTd 
02/01/2021 04:15,1.38E+18,Love the song\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/0FqdQOstFK 
03/01/2021 04:15,1.38E+18,We want the BJP government to stop spreading hatred against farmers and repeal anti-farmer laws as soon as possible..\n\nRepeal black farm laws @nstomar\n\n#StopHateAgainstFarmers \n#FarmersProtest https://t.co/ftrFR9WTF2 
04/01/2021 04:16,1.38E+18,Please stay peaceful \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/YPv3nyb7IH 
05/01/2021 04:16,1.38E+18,#FarmersProtest \n\n#StopHateAgainstFarmers   Well its not horrifying each segment of society wanted that this gov must listen to them they tried on thr level but all failed ab aayi kissano ko baari and ena di suneni hi peni l https://t.co/kI78zAfjR9
06/01/2021 04:16,1.38E+18,Farmers are fighting for their rights they are not asking for anything extra\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/Fc9CLDNTOz 
07/01/2021 04:17,1.38E+18,Why does the bjp govt have a problem with peacefully protesting farmers? The farmers only want their elected officials to do their job by listening to them &amp; repeal the farm bills. \n\nInstead the govt is spreading hate. Why?!\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/k1Wpwr1Pxr 
08/01/2021 04:17,1.38E+18,Good morning to everyone \nSupport farmers\nSave Farmers Save Nation \nSave Future \n#StopHateAgainstFarmers \n#FarmersProtest 
09/01/2021 04:17,1.38E+18,Take your deadly laws back government #StopHateAgainstFarmers  #FarmersProtest https://t.co/qQwXgYot1y 
10/01/2021 04:18,1.38E+18,@Kisanektamorcha @jack @Twitter @TwitterIndia\nDon't you think it's time to roll out an emoji fr #FarmersProtest which has been runnin since last 4 months whr people hav been living on roads &amp; 300+ lives have been lost.Our govt is deaf rn maybe an emoji will wake them up\n#StopHateAgainstFarmers
11/01/2021 04:18,1.38E+18,Media &amp; Govt maligned farmers with all sorts of names. When nothing worked a media black out has been on since at least a month with no reporting/discussion on #FarmersProtest \n\nIts the hate for farmers &amp; their unity that Govt is trying to ignore them.\n\n#StopHateAgainstFarmers
12/01/2021 04:19,1.38E+18,#StopHateAgainstFarmers\n#FarmersProtest\nNo farmers No food https://t.co/aBUqW29V4z 
13/01/2021 04:19,1.38E+18,\ud83d\udc49Hate is too great a burden to bear. It injures the hater more than it injures the hated.\n\ud83d\udc49Coretta Scott King\n\n#FarmersProtest \ud83c\udf3e\ud83d\ude9c\n#StopHateAgainstFarmers https://t.co/gCh4d60g3b https://t.co/1c4e9Ps7Kv 
14/01/2021 04:19,1.38E+18,Kindness. The only possible method when dealing with a living creature.\n\n#FarmersProtest \n\n#StopHateAgainstFarmers https://t.co/3edPavjVVm 
15/01/2021 04:20,1.38E+18,Even after Godi Media tried to color #FarmersProtest in religion but farmers stayed united.\n#StopHateAgainstFarmers https://t.co/ulIcdlX2K2
16/01/2021 04:20,1.38E+18,Stop Hating Farmers. We are the Nation Builders. Not go back Just observe the period of CORONA It is the Agriculture Sector that railed the National Economy on Track. You people Hate them... THINK. United we STAND and WIN. \n\n#StopHateAgainstFarmers #FarmersProtest https://t.co/BL5UfuuS2x
17/01/2021 04:20,1.38E+18,The Farmer is the only man in our economy who buys everything at retail sell everything at wholesale and pays the freight both ways.\n\nStop Hate against Farmers  ...\n\n#StopHateAgainstFarmers \n#FarmersProtest https://t.co/sO1V75Dqbq
18/01/2021 04:21,1.38E+18,Who will voluntarily sit on roads if their lives didn\u2019t depend on it?! Ask yourself. \nWould you leave your home &amp; live on roads just bcuz someone told you?\n\nFarmers are smart (in case you didn\u2019t know) &amp; they know BJP govt is selling \u2018em.\n\n#StopHateAgainstFarmers\n#FarmersProtest 
19/01/2021 04:21,1.38E+18,Reality of today India \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/F8AK2R29tj 
20/01/2021 04:22,1.38E+18,Did you know farmers in India continue to live &amp; die in debt while the likes of ambani/adani get richer?! How is that fair?\n\n#StopHateAgainstFarmers\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#FarmersProtest https://t.co/mLLaxgaykC 
21/01/2021 04:22,1.38E+18,Farmers are the backbone of this world\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/5Fyn3YGdhg 
22/01/2021 04:22,1.38E+18,Good morning everyone #StopHateAgainstFarmers #FarmersProtest 
23/01/2021 04:23,1.38E+18,Farmers have been peacefully protesting for more than 4 months now. Now summer is here. \n\nPlease help spread the word &amp; stand with the ones who grow food we need to feed our families. \n\nToday\u2019s hashtag:\n#StopHateAgainstFarmers\n\nTweet/RT/QT\n\n#FarmersProtest https://t.co/qREycn4hxu 
24/01/2021 04:23,1.38E+18,Farmers are committing suicide Modi why do you hate farmers\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/ttTZSLwYnC
25/01/2021 04:23,1.38E+18,@Tractor2twitr Did you know farmers in India continue to live &amp; die in debt while the likes of ambani/adani get richer?! How is that fair?\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/0ZzU0tjJK4 
26/01/2021 04:24,1.38E+18,Some things you must always be unable to bear. Some things you must never stop refusing to bear. Injustice and outrage and dishonor and shame. \n\n#FarmersProtest \n\n#StopHateAgainstFarmers 
27/01/2021 04:24,1.38E+18,Division politics will not work with farmers \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/Jxz6sJGhmi 
28/01/2021 04:24,1.38E+18,The true defination of our hardworking farmers :\n\nF \u2013 Fearlessness\nA \u2013 Assertion\nR \u2013 Resolve\nM \u2013 Morality\nE \u2013 Empathy\nR \u2013 Righteousness\n\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/o1njBN09xy 
29/01/2021 04:25,1.38E+18,#StopHateAgainstFarmers world nor India can do without farmers then why hate farmer support #Farmersprotest
30/01/2021 04:25,1.38E+18,Petrol diesel dergated see the price  bow if agriculture sector got deregulated assume price of wht u eat \ud83d\ude44 gadho kissan tumhare liye sadak p h modi m muh m roti ni thoos deni tumhare
31/01/2021 04:26,1.38E+18,I think we will become \shayar\ in this #FarmersProtest \ud83d\ude02\n\n#StopHateAgainstFarmers https://t.co/lKm1iC0X9d
01/02/2021 04:26,1.38E+18,It is time Modi listen to the farmers stop the hate they are citizens of your country \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/nTCa4Fr08B
02/02/2021 04:26,1.38E+18,Dear bhakts we have so much for you guys to be mad about.. just be patient... #FarmersProtest #StopHateAgainstFarmers https://t.co/NbSraGnz5K 
03/02/2021 04:27,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/8aMXELgUAD 
04/02/2021 04:27,1.38E+18,Earth provides enough to satisfy every man's needs but not every man's greed @narendramodi \n\n#FarmersProtest\n \n#StopHateAgainstFarmers
05/02/2021 04:27,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/deauwsT8xj 
06/02/2021 04:28,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/HZq09MGOky 
07/02/2021 04:28,1.38E+18,When dictatorship grows the people have to bring about a Revolution\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/qo1ycxYeuT
08/02/2021 04:28,1.38E+18,Modi does not understand economics he only knows the language of division\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/WPUZxs2SHg 
09/02/2021 04:29,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/g8JT5dcAGc 
10/02/2021 04:29,1.38E+18,When stone pelters were throwing stones at farmers on #FarmersProtest no one asked for president rule in India\n\nBut when farmers showed their anger bhakts are loosing their @$$\u20ac$\n\n#StopHateAgainstFarmers https://t.co/LumsFgcX3K
11/02/2021 04:30,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/B19WelJ0Zz 
12/02/2021 04:30,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/tTEeQWZBMR 
13/02/2021 04:30,1.38E+18,Trending on No :- 4 with 4712 tweets...please keep posting in the support of the Farmers.... Let's make it No:-1\n#FarmersProtest\n#StopHateAgainstFarmers https://t.co/I72tgcOn7T
14/02/2021 04:31,1.38E+18,Farmers are asking for what\u2019s rightfully theirs\u2014repeal of farm bills. These bills were passed without a debate or any discussion with those who are impacted the most. \n\nSo why can\u2019t they ask to repeal what they didn\u2019t want to begin with? \n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/R67GU9uu1Q 
15/02/2021 04:31,1.38E+18,These farm laws will further increase the difficulties of farmers. Modi why do you hate farmers \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/X36pcE2QDu 
16/02/2021 04:31,1.38E+18,Let\u2019s stand with our elders &amp; show the world what we can accomplish when different generations work together. \n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/3A124nPEbZ 
17/02/2021 04:32,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/k7FPhcexER 
18/02/2021 04:32,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/BI3vwTwM0f 
19/02/2021 04:33,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/1O7prWrwvj 
20/02/2021 04:33,1.38E+18,Word on the street:\nWe support farmers all over the world.\n\n#FarmersProtest https://t.co/FOzCHuljvd 
21/02/2021 04:33,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/r1N6S8cPtx 
22/02/2021 04:34,1.38E+18,We rather die on our feet than live on our knees..\n\n #FarmersProtest #StopHateAgainstFarmers https://t.co/V1mmCsw0kl 
23/02/2021 04:34,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/IjsC5aEICC 
24/02/2021 04:34,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/0db2lrKlom 
25/02/2021 04:35,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/BBShiL9wiB 
26/02/2021 04:35,1.38E+18,Farmers are doing everything they can to provide for their families while they grow food for our families. Don\u2019t you think they deserve our respect? Don\u2019t they deserve a decent living? Why can\u2019t they ask for govt to repeal the farm bills?\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/G4jL4xxGU3 
27/02/2021 04:35,1.38E+18,Greetings everyone! \ud83d\ude4f\ud83c\udffc\n\nFarmers have been peacefully protesting for more than 4 months now. Now summer is here. \n\nPlease help spread the word &amp; stand with the ones who grow food we need to feed our families. \n\nToday\u2019s hashtag:\n#StopHateAgainstFarmers\n\nTweet/RT/QT\n\n#FarmersProtest https://t.co/m986lFYgxc 
28/02/2021 04:36,1.38E+18,No caption needed for this pic!\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/2vji0K584z 
01/03/2021 04:36,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/NKyrvvSdTI 
02/03/2021 04:37,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/aTpVZ4UEQ5 
03/03/2021 04:37,1.38E+18,Modi works for only his two friends\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/qDx5MWaqBi 
04/03/2021 04:37,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/LUB6er6PV0 
05/03/2021 04:38,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/DOwOLyYVcm 
06/03/2021 04:38,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/gNdzNX9ax3 
07/03/2021 04:38,1.38E+18,\If it is important to you you will find a way. \nIf it is not
08/03/2021 04:39,1.38E+18,Farm laws are death warrant to farmers. Stop hating farmers so much\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/rTVjvZ0vU3 
09/03/2021 04:39,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/airiSz3NhH 
10/03/2021 04:39,1.38E+18,Instead of listening to what the farmers want Bjp govt is trying everything to suppress the voices of the farmers. Why? \n\nWhat is the govt trying to hide?!\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/czO5ifixD0
11/03/2021 04:40,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/2vtXCbrVmk 
12/03/2021 04:40,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/BaDXHBNwWK 
13/03/2021 04:41,1.38E+18,Than they say beating of BJP MLA was inhuman  but what they did with farmers was human.? #StopHateAgainstFarmers #FarmersProtest https://t.co/0YuSwQdaS1
14/03/2021 04:41,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/WpXFebv8wX 
15/03/2021 04:41,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/ZgU26otIqH 
16/03/2021 04:42,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/V8H4tL6fRt 
17/03/2021 04:42,1.38E+18,The looters of India\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/f6NhDDejKT 
18/03/2021 04:42,1.38E+18,Divided by religion united by farming!\n\nRespect for all!\n \n#StopHateAgainstFarmers\n#FarmersProtest 
19/03/2021 04:43,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/RIKVHlawoK 
20/03/2021 04:43,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/SV40T6VkWJ 
21/03/2021 04:44,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/4hedsmkGxu 
22/03/2021 04:44,1.38E+18,The true defination of our hardworking farmers;\n\nF \u2013 Fearlessness\nA \u2013 Assertion\nR \u2013 Resolve\nM \u2013 Morality\nE \u2013 Empathy\nR \u2013 Righteousness\n\n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/DeFgyUCbpF 
23/03/2021 04:44,1.38E+18,#StopHateAgainstFarmers #FarmersProtest  this portest gave you haryana punjab west up and rajasthan brotherhood. People rose above community and its threat for all political parties  religion caste card wont work now https://t.co/ozMD1JP5dT
24/03/2021 04:45,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/A9Danh9eAA 
25/03/2021 04:45,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/cKJZE9asFa 
26/03/2021 04:45,1.38E+18,Hate can't divide us and break us ...This thing govt. must understand.\n#FarmersProtest\n#StopHateAgainstFarmers https://t.co/8PU9eHYOXv 
27/03/2021 04:46,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/U7vBgNXBF4 
28/03/2021 04:46,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/ZE3cPtcTvk 
29/03/2021 04:46,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/uTCovqHFTT 
30/03/2021 04:47,1.38E+18,Did you know farmers in India continue to live &amp; die in debt while the likes of ambani/adani get richer?! How is that fair?\n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/tDz1O56PHL 
31/03/2021 04:47,1.38E+18,HATE HAS NO PLACE \nI hate to see farmers suffering\n#FarmersProtest \ud83c\udf3e\ud83d\ude9c\n#StopHateAgainstFarmers https://t.co/4IHCf01C2d 
01/04/2021 04:48,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/YbK097Evj1 
02/04/2021 04:48,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/OHYOAs006C 
03/04/2021 04:48,1.38E+18,Hashtag for today (30/03/21)\n \n#StopHateAgainstFarmers\n \nTweet | RT | Share | Spread | Like\n#farmersprotest\n@Tractor2twitr 
04/04/2021 04:49,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/Zqzd351Vn2 
05/04/2021 04:49,1.38E+18,I really don\u2019t understand what the bjp govt wants Indians to eat if there are no farmers left? Or is the govt getting ready for slave labor for modi\u2019s pals? \n\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/tOYZTWmoxl 
06/04/2021 04:49,1.38E+18,Indian farmers have started the revolution. We will win\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/Jk2Cg5skQ7 
07/04/2021 04:50,1.38E+18,ModiNaukarAmbaniKa won't roll back farmers bill because his Antilia bosses will not allow him to do so.... \n#\u0938\u0930\u0915\u093e\u0930_MSP_\u0915\u0947\u0902\u0926\u094d\u0930_\u0916\u094b\u0932\u094b\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/bZtNCMx6ib 
08/04/2021 04:50,1.38E+18,Dont hate farmers too much that food u eat starts hating you   #StopHateAgainstFarmers #FarmersProtest https://t.co/MCTyjeujmo
09/04/2021 04:50,1.38E+18,@Sachin88617922 Sat sri akaal bro.                    We are farmers Not a TERRORIST #StopHateAgainstFarmers #FarmersProtest 
10/04/2021 04:51,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/b3D3OPurD7 
11/04/2021 04:51,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/wjAmDS5eHN 
12/04/2021 04:52,1.38E+18,Hate can't divide us and break us ...This thing govt. must understand.\n#FarmersProtest\n#StopHateAgainstFarmers https://t.co/EanxUwLr36 
13/04/2021 04:52,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/JcBAS3cAmR 
14/04/2021 04:52,1.38E+18,People will rate you break you hate you but how you stand is whats makes you...\n\n #FarmersProtest #StopHateAgainstFarmers https://t.co/gKfnzHifnh
15/04/2021 04:53,1.38E+18,Farmer is another God as it feeds people\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/5v5JfN8ztR 
16/04/2021 04:53,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/NhTyaf6YIh 
17/04/2021 04:53,1.38E+18,Do terrorist plough fields and gave food to society?? #StopHateAgainstFarmers #FarmersProtest https://t.co/N5Ra7ETDnV 
18/04/2021 04:54,1.38E+18,Media &amp; Govt maligned farmers with all sorts of names. When nothing worked a media black out has been on since at least a month with no reporting/discussion on #FarmersProtest \n\nIts the hate for farmers &amp; their unity that Govt is trying to ignore them.\n\n#StopHateAgainstFarmers
19/04/2021 04:54,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/sUDPzKn3G5 
20/04/2021 04:55,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/KYWih4wDHv 
21/04/2021 04:55,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/fo7YDv6q2H 
22/04/2021 04:55,1.38E+18,Just because its taking longer doesn\u2019t mean we failed...\n\n #FarmersProtest #StopHateAgainstFarmers https://t.co/aS7kDEV4yP 
23/04/2021 04:56,1.38E+18,We stand with our farmers \n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/G429v52BBq 
24/04/2021 04:56,1.38E+18,BJP is the political arm of the corporate mafia\n#StopHateAgainstFarmers\n#FarmersProtest https://t.co/eKnGVNdvcP 
25/04/2021 04:56,1.38E+18,Look in our eyes and you can see how bad we want it..\n\n #FarmersProtest #StopHateAgainstFarmers https://t.co/SS4K2za0X1 
